run_id,condition_index,repetition,seed,rule_policy,rule_identity,rule_habit,rule_neighbors,rule_engagement,rule_indifference,rule_alienation,rule_cross_pressure,mean_margin,control_change_rate,party_gap,turnout_rate,switch_rate,mean_voter_ideology
437,43,7,15655984864367486989,True,True,False,True,False,True,False,False,16.423713970553298,12.121212121212121,0.039705408692655104,42.4,2.830188679245283,-8.708806186392538e-05
438,43,8,9850394981986431551,True,True,False,True,False,True,False,False,29.327725785111138,7.070707070707071,0.021464320748710713,40.6,5.41871921182266,-0.020928055099407462
439,43,9,8702693028688987768,True,True,False,True,False,True,False,False,4.596999196028886,54.54545454545455,0.022191700499763177,42.2,3.3175355450236967,-0.011628415666613053
440,44,0,16273211311960367720,True,True,False,True,False,False,True,True,20.952950486197686,11.11111111111111,0.028591686455278497,57.2,2.797202797202797,0.022004417172584376
441,44,1,14222669879831991790,True,True,False,True,False,False,True,True,23.67507152526239,8.080808080808081,0.025097450925508788,55.0,2.5454545454545454,-0.04942356241545329
442,44,2,12487390650348103312,True,True,False,True,False,False,True,True,10.047283517096233,23.232323232323232,0.020000000000000004,56.0,2.857142857142857,-0.03443690495276358
443,44,3,9791860620519001145,True,True,False,True,False,False,True,True,4.159156873783418,37.37373737373738,0.022154226949710164,55.4,3.6101083032490973,0.03746905925093662
444,44,4,6484867024481278582,True,True,False,True,False,False,True,True,4.925222446345386,33.333333333333336,0.027071209645410203,52.2,1.1494252873563218,0.001866312018561552
445,44,5,10906447045097094032,True,True,False,True,False,False,True,True,10.780538194013042,12.121212121212121,0.020414426252719442,54.4,1.838235294117647,-0.035983004122767774
446,44,6,15985986539311939353,True,True,False,True,False,False,True,True,6.791522990369898,25.252525252525253,0.020489015561397393,58.0,2.413793103448276,-0.012193486306487002
447,44,7,16367900741182898183,True,True,False,True,False,False,True,True,11.915622645671823,6.0606060606060606,0.03054637921705125,58.0,2.0689655172413794,-6.349733357937437e-05
448,44,8,8489126371554121159,True,True,False,True,False,False,True,True,12.819658125003091,9.090909090909092,0.02489863184361019,54.8,4.37956204379562,0.01654953795383414
449,44,9,16210083419627471988,True,True,False,True,False,False,True,True,12.849468927337677,8.080808080808081,0.02901647026662341,54.2,2.952029520295203,0.019082137521047673
450,45,0,10469687345217869309,True,True,False,True,False,False,True,False,3.9782234327675265,49.494949494949495,0.02,56.0,2.142857142857143,-0.009688871257871668
451,45,1,17974993771831603825,True,True,False,True,False,False,True,False,7.960364744265109,18.181818181818183,0.019999999999999997,57.6,1.7361111111111112,-0.01777402205901003
452,45,2,17017943318125283233,True,True,False,True,False,False,True,False,9.507203838934293,11.11111111111111,0.024232443810049464,56.6,1.7667844522968197,0.0289872612281232
453,45,3,10423844170742013124,True,True,False,True,False,False,True,False,8.248151377762749,12.121212121212121,0.03259106980644756,56.4,3.5460992907801416,-0.013630082111248826
454,45,4,12463836481572136463,True,True,False,True,False,False,True,False,11.280075450608885,11.11111111111111,0.027893371570918916,52.0,1.5384615384615385,-0.015437346404490036
455,45,5,8449567780166145573,True,True,False,True,False,False,True,False,8.563192845685496,26.262626262626263,0.020317947610806887,54.2,2.952029520295203,0.03650670820934102
456,45,6,668906425432203342,True,True,False,True,False,False,True,False,10.732744567725533,15.151515151515152,0.022716802833258356,54.8,3.2846715328467155,0.014967985767824163
457,45,7,4869920044674992777,True,True,False,True,False,False,True,False,8.471329279364051,14.141414141414142,0.029024669478414006,51.4,3.11284046692607,-0.01225658811541279
458,45,8,17766988806725849302,True,True,False,True,False,False,True,False,15.447790771949219,7.070707070707071,0.026966344191582454,56.4,3.5460992907801416,0.035084347811012
459,45,9,7975559287189760209,True,True,False,True,False,False,True,False,18.66092787894203,13.131313131313131,0.02395020241909266,53.0,4.150943396226415,0.020487434983634506
460,46,0,18430044635862726031,True,True,False,True,False,False,False,True,28.931719630687052,14.141414141414142,0.0323859109694668,56.6,6.007067137809187,-0.01087144271600636
461,46,1,6160619741072453895,True,True,False,True,False,False,False,True,5.903330248841808,34.343434343434346,0.020983488430527712,55.2,3.260869565217391,-0.028039403963216494
462,46,2,14260223766950114841,True,True,False,True,False,False,False,True,9.157505724437401,10.1010101010101,0.0365357548019437,56.2,4.6263345195729535,0.007412577959472193
463,46,3,14037217800633860143,True,True,False,True,False,False,False,True,3.5543184187963757,45.45454545454545,0.019999999999999997,51.4,5.058365758754864,0.008767204892739272
464,46,4,14322610823093029487,True,True,False,True,False,False,False,True,15.703756411386257,9.090909090909092,0.023044323282056557,55.6,3.237410071942446,-0.022531050508109756
465,46,5,1424276442880547947,True,True,False,True,False,False,False,True,22.773551516066046,8.080808080808081,0.024488375325198194,56.4,4.25531914893617,-0.029015793535402037
466,46,6,17871646682657927677,True,True,False,True,False,False,False,True,10.00936204308401,13.131313131313131,0.02382731865252028,60.4,4.635761589403973,-0.011247403788897894
467,46,7,2821896162630445832,True,True,False,True,False,False,False,True,13.998287902812326,11.11111111111111,0.020000000000000004,53.4,4.49438202247191,-0.0005035564796774766
468,46,8,4759617557127721154,True,True,False,True,False,False,False,True,11.559590153663782,13.131313131313131,0.02,52.8,5.681818181818182,-0.01398826439272937
469,46,9,16780579473016734881,True,True,False,True,False,False,False,True,9.196659359501167,18.181818181818183,0.020952631838679486,56.2,4.6263345195729535,-0.0031884122123094923
470,47,0,9787412338884462617,True,True,False,True,False,False,False,False,41.56468680789363,5.05050505050505,0.04090744936267793,55.8,5.734767025089606,-0.010687434270475816
471,47,1,8263434240776138988,True,True,False,True,False,False,False,False,3.698273889028445,35.35353535353536,0.020005167480034187,52.6,3.4220532319391634,0.009096124865663047
472,47,2,15765935131118565798,True,True,False,True,False,False,False,False,17.19411622666558,12.121212121212121,0.03126970684986692,57.4,2.4390243902439024,-0.018741939279247367
473,47,3,14311415918630373058,True,True,False,True,False,False,False,False,21.905575367093157,9.090909090909092,0.024293377026398052,55.6,3.9568345323741005,-0.0019127622187860484
474,47,4,14606423963844466587,True,True,False,True,False,False,False,False,12.004173048199121,8.080808080808081,0.023368118250888695,54.2,5.535055350553505,0.012659085096418601
475,47,5,13916355125123072018,True,True,False,True,False,False,False,False,4.694237623132202,46.464646464646464,0.02360549167629651,58.2,3.7800687285223367,0.003218609400557773
476,47,6,4570266675173619748,True,True,False,True,False,False,False,False,10.23187148812192,14.141414141414142,0.03966445534649579,54.6,2.5641025641025643,-0.032808136440227544
477,47,7,12230374919567853274,True,True,False,True,False,False,False,False,6.0808957433577415,16.161616161616163,0.024060612060136953,56.4,3.1914893617021276,0.012426432081266574
478,47,8,16446748985157699467,True,True,False,True,False,False,False,False,3.8618080993015,41.41414141414141,0.02,50.8,2.7559055118110236,0.007884718623232713
479,47,9,6315985991719994478,True,True,False,True,False,False,False,False,4.186440662214171,43.43434343434343,0.020000000000000004,56.0,1.7857142857142858,0.022820480221250692
480,48,0,8193087799053216061,True,True,False,False,True,True,True,True,4.756146910921284,50.505050505050505,0.020000000000000004,42.6,18.309859154929576,-0.0006211372416025673
481,48,1,12137614323321273706,True,True,False,False,True,True,True,True,4.950446288951307,53.535353535353536,0.02,45.2,15.044247787610619,-0.0005677387222503685
482,48,2,353287788442915135,True,True,False,False,True,True,True,True,5.2077130544582655,51.515151515151516,0.019999999999999997,45.4,13.656387665198238,-0.019518036796174153
483,48,3,7668277047449554856,True,True,False,False,True,True,True,True,4.99222651684454,47.474747474747474,0.02,41.6,16.826923076923077,0.003312440908853185
484,48,4,8739716216345774460,True,True,False,False,True,True,True,True,4.764936590080111,49.494949494949495,0.02,45.0,17.77777777777778,-0.007070778031893042
485,48,5,17591482226040440488,True,True,False,False,True,True,True,True,5.28630375573283,42.42424242424242,0.020772446038817383,47.0,15.319148936170214,-0.006010167780081207
486,48,6,11078599165376357429,True,True,False,False,True,True,True,True,3.7566295378592325,55.55555555555556,0.02,43.8,15.981735159817351,-0.008440101488971124
487,48,7,12369089344876689771,True,True,False,False,True,True,True,True,4.302311704196742,54.54545454545455,0.020000000000000004,44.0,18.636363636363637,0.011894885897882738
488,48,8,6811523542764495157,True,True,False,False,True,True,True,True,4.767971944203218,44.44444444444444,0.020000000000000004,43.2,17.12962962962963,0.023315894991588593
489,48,9,17306516182489306189,True,True,False,False,True,True,True,True,4.6254805839905035,46.464646464646464,0.02006481642687084,43.8,18.72146118721461,0.03513286278561783
490,49,0,7012964446598713500,True,True,False,False,True,True,True,False,4.234904637290875,53.535353535353536,0.02,43.8,16.894977168949772,-0.007534238686413435
491,49,1,8786892352141770493,True,True,False,False,True,True,True,False,4.93291226778014,48.484848484848484,0.019999999999999997,48.0,20.0,0.015682050260452496
492,49,2,4337224081139707565,True,True,False,False,True,True,True,False,4.352480130439506,54.54545454545455,0.019999999999999997,41.0,20.48780487804878,0.009970096297140348
493,49,3,16344297450261181662,True,True,False,False,True,True,True,False,5.158363601795724,50.505050505050505,0.020053007799514903,42.8,14.018691588785046,-0.05404820385537181
494,49,4,16174089779648494490,True,True,False,False,True,True,True,False,4.814595658481544,50.505050505050505,0.020000000000000004,42.6,13.615023474178404,0.038565111050249797
495,49,5,3259778765995382786,True,True,False,False,True,True,True,False,4.355739050490776,45.45454545454545,0.02,43.2,14.351851851851851,0.014427865893692311
496,49,6,10111293695543038510,True,True,False,False,True,True,True,False,5.167619321290231,48.484848484848484,0.02,44.8,20.535714285714285,-0.003675623750575834
497,49,7,17636430837278941724,True,True,False,False,True,True,True,False,5.3779975121830255,42.42424242424242,0.020000000000000004,46.4,15.517241379310345,-0.03063142034205128
498,49,8,12817324384489181453,True,True,False,False,True,True,True,False,4.529672225258942,48.484848484848484,0.020000000000000004,45.2,17.699115044247787,0.015715423560580276
499,49,9,16969191071401191956,True,True,False,False,True,True,True,False,5.183165711892669,53.535353535353536,0.02,43.4,12.903225806451612,-0.009738249626842542
500,50,0,14396147588568126452,True,True,False,False,True,True,False,True,5.066513701879704,44.44444444444444,0.02,45.4,15.859030837004406,0.004765161725263277
501,50,1,13208179685785043501,True,True,False,False,True,True,False,True,4.232366865086513,50.505050505050505,0.02,44.8,14.732142857142858,0.01526274557243791
502,50,2,17095165571005040958,True,True,False,False,True,True,False,True,4.814110304182894,43.43434343434343,0.02,46.2,18.181818181818183,-0.009292070610028262
503,50,3,9217373976883503331,True,True,False,False,True,True,False,True,5.344093115911864,47.474747474747474,0.020000000000000004,41.0,21.463414634146343,0.0077521962553013584
504,50,4,16474487211030411194,True,True,False,False,True,True,False,True,4.793645886664958,44.44444444444444,0.020000000000000004,42.0,21.428571428571427,-0.032557079345284304
505,50,5,17719716513304284483,True,True,False,False,True,True,False,True,4.790270811225096,51.515151515151516,0.020000000000000004,45.2,15.486725663716815,-0.027558864225637775
506,50,6,17148758406081292350,True,True,False,False,True,True,False,True,4.9255100204177635,52.525252525252526,0.019999999999999997,42.2,13.270142180094787,0.0213236936433782
507,50,7,13700384177196347838,True,True,False,False,True,True,False,True,4.9141872351375335,56.56565656565657,0.02,46.2,14.285714285714286,0.006850610591400062
508,50,8,2348574533359064067,True,True,False,False,True,True,False,True,5.328538369631742,53.535353535353536,0.02,43.8,16.438356164383563,-8.029831564465329e-05
509,50,9,173425325751552334,True,True,False,False,True,True,False,True,4.8669594585348115,50.505050505050505,0.019999999999999997,44.8,17.410714285714285,-0.012285224259785536
510,51,0,3661960635165366973,True,True,False,False,True,True,False,False,4.358423362343791,55.55555555555556,0.020000000000000004,45.0,18.22222222222222,0.02714772954631453
511,51,1,3646546037266017820,True,True,False,False,True,True,False,False,4.734378623826574,49.494949494949495,0.02,46.0,16.52173913043478,0.0008250338148025544
512,51,2,15708257200469764016,True,True,False,False,True,True,False,False,4.664414323379606,57.57575757575758,0.019999999999999997,42.0,14.285714285714286,-0.02138261817686574
513,51,3,8055884126166725788,True,True,False,False,True,True,False,False,4.881440273562515,55.55555555555556,0.019999999999999997,45.2,17.699115044247787,0.01876800277223445
514,51,4,3006858540254000705,True,True,False,False,True,True,False,False,5.530626875456859,50.505050505050505,0.019999999999999997,45.2,14.15929203539823,-0.013514523268104522
515,51,5,218006973439852840,True,True,False,False,True,True,False,False,4.695372998263586,51.515151515151516,0.02,46.8,18.803418803418804,0.00040164495962589084
516,51,6,6537407305151544942,True,True,False,False,True,True,False,False,5.877012022469812,46.464646464646464,0.02,40.0,19.5,-0.005403084330836648
517,51,7,10957951614768888747,True,True,False,False,True,True,False,False,5.439851222679602,44.44444444444444,0.020000000000000004,45.6,14.473684210526315,0.011128641049010412
518,51,8,734648652930761632,True,True,False,False,True,True,False,False,4.213031853434826,58.58585858585859,0.020000000000000004,46.4,15.948275862068966,-0.014869552274519344
519,51,9,15488074371904842302,True,True,False,False,True,True,False,False,4.750113745762618,53.535353535353536,0.020000000000000004,42.4,13.20754716981132,0.030380350186174212
520,52,0,6581236199667591258,True,True,False,False,True,False,True,True,3.745387927224707,47.474747474747474,0.019999999999999997,57.6,20.13888888888889,0.012483172075031659
521,52,1,9929386170895720859,True,True,False,False,True,False,True,True,6.0365348112984085,30.303030303030305,0.020000000000000004,56.8,17.95774647887324,0.031292230223539975
522,52,2,14006565429178082713,True,True,False,False,True,False,True,True,3.592250041433954,55.55555555555556,0.020000000000000004,58.2,15.463917525773196,-0.01820320162899821
523,52,3,14051788626642652483,True,True,False,False,True,False,True,True,4.088929454619214,56.56565656565657,0.020000000000000004,55.2,15.942028985507246,0.023391847404439368
524,52,4,9153872711457628353,True,True,False,False,True,False,True,True,4.640059501395187,45.45454545454545,0.020000000000000004,53.2,13.157894736842104,-0.010949052285767173
525,52,5,7590231016313925526,True,True,False,False,True,False,True,True,4.680493831301955,52.525252525252526,0.020000000000000004,53.2,17.293233082706767,-0.01315841602117437
526,52,6,16816325112023827626,True,True,False,False,True,False,True,True,4.146507128648606,47.474747474747474,0.020000000000000004,51.0,18.03921568627451,-0.012831146649598148
527,52,7,3996718067088854312,True,True,False,False,True,False,True,True,4.581966934839032,55.55555555555556,0.020000000000000004,55.0,16.363636363636363,0.028237095519603385
528,52,8,236013329474294901,True,True,False,False,True,False,True,True,3.7251573944208904,56.56565656565657,0.02,56.2,18.14946619217082,-0.0031552568751759408
529,52,9,9268781265652615209,True,True,False,False,True,False,True,True,4.463561883791053,52.525252525252526,0.019999999999999997,56.6,18.021201413427562,-0.017232539290984797
530,53,0,14176399381946097617,True,True,False,False,True,False,True,False,3.8297709841925696,51.515151515151516,0.02,59.2,16.89189189189189,-0.014948995755740534
531,53,1,15097698301374268669,True,True,False,False,True,False,True,False,4.32925314799732,38.38383838383838,0.020000000000000004,56.4,19.148936170212767,0.02890609780575059
532,53,2,5929344267692055215,True,True,False,False,True,False,True,False,3.8626322197540537,49.494949494949495,0.020000000000000004,55.0,15.272727272727273,-0.02146579544038979
533,53,3,13804476755390275712,True,True,False,False,True,False,True,False,5.782944569350664,20.2020202020202,0.020000000000000004,54.6,14.652014652014651,-0.026059764902367027
534,53,4,1082019748895482795,True,True,False,False,True,False,True,False,3.815899280903103,59.5959595959596,0.020000000000000004,56.6,14.840989399293287,0.027499821618938384
535,53,5,5214047421264510218,True,True,False,False,True,False,True,False,4.181683868675967,39.39393939393939,0.019999999999999997,55.8,19.71326164874552,-0.013494625756591312
536,53,6,6710973807872229755,True,True,False,False,True,False,True,False,4.009481438358676,50.505050505050505,0.02,56.8,17.253521126760564,0.002692892992470024
537,53,7,12992556746290280597,True,True,False,False,True,False,True,False,6.262787932365416,25.252525252525253,0.020000000000000004,57.6,17.708333333333332,-0.04630965300568542
538,53,8,17393544980601205153,True,True,False,False,True,False,True,False,4.620644593776677,38.38383838383838,0.020000000000000004,57.6,18.75,0.0223855190209442
539,53,9,16034417159872124136,True,True,False,False,True,False,True,False,3.945566748356458,46.464646464646464,0.019999999999999997,57.2,13.986013986013987,0.0219633245607839
540,54,0,10206969734356994119,True,True,False,False,True,False,False,True,3.7038625201723594,49.494949494949495,0.02,50.2,13.147410358565738,0.010319019087910743
541,54,1,9385316220305673928,True,True,False,False,True,False,False,True,5.656595780824997,37.37373737373738,0.020000000000000004,55.6,14.028776978417266,-0.007932890162922332
542,54,2,13189082466655629207,True,True,False,False,True,False,False,True,4.40443774852641,44.44444444444444,0.019999999999999997,53.8,19.33085501858736,0.013215672983138946
543,54,3,12281549976589076428,True,True,False,False,True,False,False,True,3.358622679154793,50.505050505050505,0.019999999999999997,59.6,14.765100671140939,-0.012372612652908838
544,54,4,6552205572987122325,True,True,False,False,True,False,False,True,3.8455439009402084,59.5959595959596,0.02,57.2,13.286713286713287,-0.006141388667208822
545,54,5,8138840871619180944,True,True,False,False,True,False,False,True,3.581314543884165,58.58585858585859,0.020000000000000004,56.8,18.309859154929576,0.023399417471836718
546,54,6,4602965425818858540,True,True,False,False,True,False,False,True,3.7184357274260487,53.535353535353536,0.02,51.8,12.741312741312742,-0.0010368066836311473
547,54,7,9226716999553953445,True,True,False,False,True,False,False,True,3.4731156567454287,52.525252525252526,0.020000000000000004,53.8,16.356877323420075,-0.01897923024723768
548,54,8,11646125198131132668,True,True,False,False,True,False,False,True,4.066314994980021,50.505050505050505,0.019999999999999997,55.6,15.467625899280575,-0.019642307299372583
549,54,9,7586077938672079733,True,True,False,False,True,False,False,True,5.669060936858426,30.303030303030305,0.020000000000000004,54.4,17.279411764705884,0.03483564798858628
550,55,0,4076147327185928742,True,True,False,False,True,False,False,False,4.3725453745733525,47.474747474747474,0.02,57.0,12.982456140350877,0.007104796701141799
551,55,1,3830398525535035732,True,True,False,False,True,False,False,False,4.940689946582854,40.4040404040404,0.020000000000000004,52.6,19.771863117870723,-0.017216407967574843
552,55,2,18031735318707330527,True,True,False,False,True,False,False,False,4.8602749863107615,38.38383838383838,0.020000000000000004,57.2,17.132867132867133,-0.041137137710288
553,55,3,12262404440321616304,True,True,False,False,True,False,False,False,4.772315125359381,36.36363636363637,0.020000000000000004,56.8,14.43661971830986,-0.02614734748882572
554,55,4,3596948720429249429,True,True,False,False,True,False,False,False,4.9900040844336795,34.343434343434346,0.02,55.8,18.63799283154122,-0.00046119517654540543
555,55,5,13773025440234896458,True,True,False,False,True,False,False,False,4.3293762354941085,54.54545454545455,0.020000000000000004,52.8,16.28787878787879,0.028959526024987955
556,55,6,7590396940230521846,True,True,False,False,True,False,False,False,4.016467329653956,52.525252525252526,0.02,57.8,17.993079584775085,0.0028727300547428686
557,55,7,16882939488018256579,True,True,False,False,True,False,False,False,4.075173033560952,54.54545454545455,0.02,54.8,19.343065693430656,0.0038736846001679735
558,55,8,10172884259545096075,True,True,False,False,True,False,False,False,3.7120998613422347,57.57575757575758,0.02,57.6,12.847222222222221,-0.0022035192893009262
559,55,9,17850366479792474133,True,True,False,False,True,False,False,False,4.456477888239232,54.54545454545455,0.020000000000000004,55.2,17.391304347826086,-0.03968309574438432
560,56,0,17837613191853237781,True,True,False,False,False,True,True,True,4.686796209354401,49.494949494949495,0.020000000000000004,38.2,14.136125654450261,0.020940663571327647
561,56,1,4301901796655713864,True,True,False,False,False,True,True,True,5.172000455362401,56.56565656565657,0.02,44.0,13.181818181818182,-0.010548710715810587
562,56,2,4138409985372300606,True,True,False,False,False,True,True,True,6.236732275526058,39.39393939393939,0.019999999999999997,44.8,18.75,-0.026818779308263544
563,56,3,13804647539291994737,True,True,False,False,False,True,True,True,4.665700294747625,50.505050505050505,0.02,39.6,16.161616161616163,-0.0007977032571745053
564,56,4,6222792840326547281,True,True,False,False,False,True,True,True,5.34104236149965,47.474747474747474,0.020000000000000004,46.6,21.459227467811157,0.018804999534713922
565,56,5,15433346033410119446,True,True,False,False,False,True,True,True,4.567013757129927,44.44444444444444,0.020000000000000004,41.8,18.660287081339714,0.009598738213342922
566,56,6,14297456383454720180,True,True,False,False,False,True,True,True,5.265454546437207,46.464646464646464,0.02044800071999161,42.0,18.571428571428573,-0.0063522882462137865
567,56,7,8129324744916400821,True,True,False,False,False,True,True,True,5.59469963948596,42.42424242424242,0.020000000000000004,42.0,19.523809523809526,-0.012541837271455449
568,56,8,15331620451740122819,True,True,False,False,False,True,True,True,4.981966450009329,36.36363636363637,0.020000000000000004,46.2,16.450216450216452,0.03447454150034825
569,56,9,12884797386363327386,True,True,False,False,False,True,True,True,4.558079624833899,52.525252525252526,0.020000000000000004,44.0,19.09090909090909,0.030036407398426838
570,57,0,8191745017797010716,True,True,False,False,False,True,True,False,6.473510778218575,34.343434343434346,0.019999999999999997,43.8,14.61187214611872,0.04704867038430341
571,57,1,7462653164295980075,True,True,False,False,False,True,True,False,5.020970055819634,53.535353535353536,0.020000000000000004,45.4,17.621145374449338,0.00996794983705683
572,57,2,11796253111704258133,True,True,False,False,False,True,True,False,6.147349382200435,40.4040404040404,0.020000000000000004,44.2,20.361990950226243,-0.030400664212272194
573,57,3,17984767699768793188,True,True,False,False,False,True,True,False,5.113284605601653,44.44444444444444,0.02,42.6,15.023474178403756,-0.0032763836427752544
574,57,4,8654522200001769131,True,True,False,False,False,True,True,False,4.610616843254268,48.484848484848484,0.020000000000000004,42.6,16.901408450704224,-0.0027186005710454412
575,57,5,9527220453827247470,True,True,False,False,False,True,True,False,6.066913863098462,40.4040404040404,0.020000000000000004,41.0,15.121951219512194,-0.01394009672204061
576,57,6,4109274732210728049,True,True,False,False,False,True,True,False,4.526775288886137,45.45454545454545,0.020000000000000004,44.2,17.647058823529413,0.016249453736231902
577,57,7,15289809235627116186,True,True,False,False,False,True,True,False,4.922146146932879,59.5959595959596,0.019999999999999997,44.0,22.272727272727273,-0.0348872555399455
578,57,8,17606248754109703525,True,True,False,False,False,True,True,False,5.534619074235951,45.45454545454545,0.020000000000000004,46.2,16.017316017316016,-0.03637730857708802
579,57,9,5804297873818926423,True,True,False,False,False,True,True,False,4.692330625934887,48.484848484848484,0.020000000000000004,40.8,20.58823529411765,0.01565038881903469
580,58,0,18229174888555964483,True,True,False,False,False,True,False,True,5.864568479544306,40.4040404040404,0.020000000000000004,44.4,16.666666666666668,0.01880075876638847
581,58,1,3268480251937565212,True,True,False,False,False,True,False,True,5.217322173225975,52.525252525252526,0.02,43.2,19.90740740740741,-0.004983070496231887
582,58,2,16974181280346920945,True,True,False,False,False,True,False,True,5.481237521281073,52.525252525252526,0.02,43.2,14.351851851851851,-0.005277322384371338
583,58,3,3273920496039228763,True,True,False,False,False,True,False,True,4.333281305355403,50.505050505050505,0.019999999999999997,42.8,13.08411214953271,0.008689127321784958
584,58,4,16255581342606133638,True,True,False,False,False,True,False,True,3.958614765689392,50.505050505050505,0.020000000000000004,43.2,14.351851851851851,0.028707957883355516
585,58,5,11222847916522934613,True,True,False,False,False,True,False,True,5.224401144537438,47.474747474747474,0.02,44.2,17.194570135746606,-0.006677470832801136
586,58,6,17866017088009219863,True,True,False,False,False,True,False,True,4.811856591491883,50.505050505050505,0.02,42.8,18.22429906542056,-0.007940218119297675
587,58,7,10019596473631308837,True,True,False,False,False,True,False,True,6.135844636927743,40.4040404040404,0.020000000000000004,40.6,14.77832512315271,-0.018653998359187254
588,58,8,7000726998392753797,True,True,False,False,False,True,False,True,6.212634637968473,40.4040404040404,0.020000000000000004,45.0,16.88888888888889,-0.004095788204886647
589,58,9,791714517761164154,True,True,False,False,False,True,False,True,4.75690195289646,49.494949494949495,0.02,41.6,16.346153846153847,-0.009748969338614048
590,59,0,4254210836658628755,True,True,False,False,False,True,False,False,4.594328970580133,51.515151515151516,0.02,39.8,16.582914572864322,-0.0026233251405757383
591,59,1,14382857153601302921,True,True,False,False,False,True,False,False,4.580930882385377,56.56565656565657,0.02,41.4,19.32367149758454,-0.0025923773710150996
592,59,2,11566202291323693709,True,True,False,False,False,True,False,False,4.662025767321227,32.323232323232325,0.019999999999999997,46.4,14.224137931034482,0.011175850039024422
593,59,3,17072303667159462269,True,True,False,False,False,True,False,False,4.606737516914272,45.45454545454545,0.02,46.2,17.748917748917748,-0.009283808970747124
594,59,4,1550396986493821776,True,True,False,False,False,True,False,False,4.878234152121821,65.65656565656566,0.019999999999999997,42.4,14.622641509433961,-0.022854285335292643
595,59,5,7017427131419481635,True,True,False,False,False,True,False,False,5.25690502876718,52.525252525252526,0.02004795938452588,44.0,15.454545454545455,-0.007630624539479386
596,59,6,6259300671987673893,True,True,False,False,False,True,False,False,5.313749645883607,47.474747474747474,0.020824652151830457,38.2,14.659685863874346,-0.001724387063779828
597,59,7,16089131869347137580,True,True,False,False,False,True,False,False,4.566780975821135,44.44444444444444,0.020000000000000004,44.0,17.727272727272727,0.01897988674138204
598,59,8,6645214788068105492,True,True,False,False,False,True,False,False,4.8998142446033,51.515151515151516,0.02,41.0,20.48780487804878,-0.005689408323940413
599,59,9,4127081330045346872,True,True,False,False,False,True,False,False,5.559672781725418,49.494949494949495,0.020000000000000004,44.0,14.090909090909092,0.022878302855937564
600,60,0,2284848355176870,True,True,False,False,False,False,True,True,4.719211275018888,42.42424242424242,0.019999999999999997,54.8,16.05839416058394,0.01969603460136206
601,60,1,13757409555277728175,True,True,False,False,False,False,True,True,3.9928930025673663,55.55555555555556,0.02,56.0,17.5,-0.010191522303574174
602,60,2,1664881303343820584,True,True,False,False,False,False,True,True,4.372725270982169,42.42424242424242,0.020000000000000004,51.8,19.305019305019304,-0.030699960969934253
603,60,3,8680914699216650148,True,True,False,False,False,False,True,True,3.8615939437905804,49.494949494949495,0.02,53.2,19.548872180451127,0.008084021401945456
604,60,4,4345898340914600937,True,True,False,False,False,False,True,True,5.199843875059781,42.42424242424242,0.020000000000000004,52.0,21.53846153846154,0.022889846562547816
605,60,5,10050716425123199329,True,True,False,False,False,False,True,True,5.093153513000223,49.494949494949495,0.020000000000000004,50.2,17.92828685258964,-0.040692585931112975
606,60,6,3005792399972901314,True,True,False,False,False,False,True,True,4.075863418710339,46.464646464646464,0.02,57.4,21.254355400696863,-0.00912182646144841
607,60,7,12921691063413194591,True,True,False,False,False,False,True,True,3.9080265468136037,39.39393939393939,0.019999999999999997,54.6,18.315018315018314,-0.025695403811482373
608,60,8,5837311951705993654,True,True,False,False,False,False,True,True,5.486446242672669,30.303030303030305,0.01999999999999999,53.0,18.867924528301888,-0.07218260629272229
609,60,9,11423506590820255003,True,True,False,False,False,False,True,True,5.188766005742204,38.38383838383838,0.020000000000000004,54.8,16.423357664233578,-0.01789173652450824
610,61,0,5554023684257216329,True,True,False,False,False,False,True,False,4.504929213064544,55.55555555555556,0.02,52.4,17.938931297709924,-0.0018461614713140046
611,61,1,17305536294696433973,True,True,False,False,False,False,True,False,4.437585980697619,52.525252525252526,0.02,56.0,18.928571428571427,0.0032036761468867206
612,61,2,16078491420588826605,True,True,False,False,False,False,True,False,4.096823692063876,44.44444444444444,0.020000000000000004,56.4,17.02127659574468,-0.0108521961077399
613,61,3,2412989389009713783,True,True,False,False,False,False,True,False,3.651557784667657,56.56565656565657,0.02,56.8,15.492957746478874,-0.005058433392635014
614,61,4,15672490611516673706,True,True,False,False,False,False,True,False,3.770131756221102,49.494949494949495,0.02,55.2,21.3768115942029,0.011014308844334532
615,61,5,682246176175658070,True,True,False,False,False,False,True,False,3.462291134362397,41.41414141414141,0.02,54.0,21.85185185185185,-0.006207892054115581
616,61,6,11389089477966965020,True,True,False,False,False,False,True,False,3.916035625719017,52.525252525252526,0.019999999999999997,55.2,18.115942028985508,0.021383057990941333
617,61,7,10906799977711980902,True,True,False,False,False,False,True,False,4.140263464436469,52.525252525252526,0.020000000000000004,54.8,15.328467153284672,-0.015658651317446034
618,61,8,11513255859484287763,True,True,False,False,False,False,True,False,4.50379918950802,36.36363636363637,0.020000000000000004,55.2,13.768115942028986,0.039778228764943
619,61,9,11445966944391606732,True,True,False,False,False,False,True,False,4.950512285459176,34.343434343434346,0.020000000000000004,55.0,18.545454545454547,0.046012497838577644
620,62,0,6661823799341337309,True,True,False,False,False,False,False,True,3.531188867236671,50.505050505050505,0.020261018739054518,56.6,18.374558303886925,0.001236143909487188
